record_id,label_true,fname_c1,fname_c2,lname_c1,lname_c2,by,bm,bd
2493,3233,RUDOLF,,MAIER,,1980,10,31
2494,2792,WOLFGANG,,MARTIN,,1949,4,19
2495,527,WOLFGANG,,GRAF,,1952,6,8
2496,14,FRANZ,,HOFMANN,,1984,3,16
2497,4162,INGGO,,MUELLER,,2007,5,9
2498,937,MANFRED,,HARTMANN,,1961,6,13
2499,1376,PETER,,LORENZ,,1951,7,24
2500,716,WOLFGANG,,MAYER,,2001,6,5
2501,75,KARL,,MUELLER,,1941,3,6
2502,2696,ROLF,,RICHTER,,1996,5,18
2503,237,ANDREAS,,SCHMIDT,,2005,6,24
2504,3336,GERHAHRD,,MUELLER,,2001,9,4
2505,4085,MATTHIAS,,SOMMER,,1992,6,23
2506,4008,HERMANN,,MUELLER,,1961,4,30
2507,30,THOMAS,,PFEIFFER,,1962,5,21
2508,154,WOLFGANG,,PFEIFFER,,1935,6,6
2509,94,WERNER,,SCHNEIDER,,1984,7,4
2510,1183,CARSTEN,,KAISER,,1927,12,12
2511,2707,MARTIN,,HUBER,,1983,5,2
2512,49,PETER,,VOGT,,2004,2,14
2513,455,JUERGEN,,THOMAS,,1987,10,24
2514,155,JENS,,BERGER,,1942,10,15
2515,3972,ANDREAS,,SCHUMACHER,,1989,2,9
2516,3684,MATTHIAS,JUERGEN,WEBER,,1969,7,27
2517,3458,WOLFGANG,,MEIER,,1954,2,9
2518,3225,THOMAS,,SCHMID,,1956,10,30
2519,1953,HEINZ,,LORENZ,,2003,2,4
2520,3822,MARTIN,,HARTMANN,,2006,4,30
2521,1770,THOQMAS,,SCHREIBER,,2004,12,15
2522,3794,BERND,,SCHULTE,,1980,3,12
2523,4233,FRANK,,RICHTER,,1954,9,5
2524,2600,ANDREAS,,LANG,,1931,8,14
2525,1896,ERWIN,,FRANKE,,1960,7,15
2526,126,WOLFGANG,,ENGEL,,1965,8,8
2527,1963,CHRISTIAN,,SCHMIDT,,1945,5,19
2528,935,STEFAN,,KOERTIG,,1981,10,8
2529,2770,MATTHIAS,,MUELLER,,1974,2,4
2530,2196,BENJAMIN,,VOGEL,,1941,5,15
2531,3311,ALEXANDER,,LORENZ,,1974,12,28
2532,1942,KARZL,,ALBRECHT,,1953,8,15
2533,1126,MICHAEL,,LEHMANN,,1936,3,21
2534,915,FRANK,,WAGNER,,1969,4,18
2535,1101,GERHARD,,VOGEL,,1944,7,8
2536,3392,GUENTHER,,MUELLER,,1926,11,24
2537,1163,GERHARD,,MUELLER,,1951,7,8
2538,1064,JUERGEN,,MEYER,,1944,12,23
2539,682,UWE,,SCHULZ,,1983,6,24
2540,1632,ROBERT,,SCHROEDER,,2001,12,14
2541,2750,HOLGER,,WAGNER,,1985,8,29
2542,2788,THOMAS,,SCHMID,,1932,10,26
2543,324,HORST,,MAIER,,1969,1,14
2544,3324,DIETER,,SCHUMACHER,,1989,4,15
2545,1597,DIRK,,NEUMANN,,1977,7,28
2546,4211,RENE,,BERGER,JUNG,1450,9,23
2547,2161,PETER,,MOELLER,,1944,6,16
2548,956,ANDREAS,,KUEHN,,1984,5,19
2549,1157,PETER,,SCHAEFER,,1976,4,21
2550,3685,UWE,,HERRMANN,,1956,9,7
2551,1887,GERHARD,,SCHMITT,,1967,11,27
2552,384,OLIVER,,BAUER,,1996,4,6
2553,3269,THOMAS,,LANG,,1952,8,31
2554,1469,FRANK,,THOMAS,,1967,6,18
2555,4368,STEFAN,,FISCHER,,2007,3,24
2556,1352,UWE,JENS,SCHMIDT,,1969,12,17
2557,3521,GUENTHER,,SCHULZ,,1987,9,15
2558,4011,DIETER,HEINZ,KOEHLER,,1997,9,17
2559,2144,NILS,,FISCHER,,2003,6,14
2560,2613,THORSTEN,,MEIER,,1995,8,15
2561,3708,RUDOLF,,LANG,,1942,9,3
2562,907,OTTO,,KRAEMER,,1957,2,9
2563,3508,ALEXANDER,,WEISS,,1952,1,9
2564,2599,PETER,,MUELLER,,1999,5,25
2565,2401,FRANK,,SCHMID,,1956,8,31
2566,573,KURT,,LUDWIG,,1959,11,26
2567,2869,KLAUS,,KRAUS,,1926,3,11
2568,3531,HEINRICH,,ZIMMERMANN,,1956,11,21
2569,248,JOERG,,MUELLER,,1960,8,24
2570,3451,RALF,WILHELM,SCHOLZ,,1969,6,13
2571,4087,LARS,,SCHMIDT,,1936,1,21
2572,1936,MATTHIAS,,BAUER,,1948,2,2
2573,221,GEORG,,SIMON,,1954,10,14
2574,1231,MICHAEL,,LEHMANN,,1939,11,9
2575,1484,INGO,,FISCHER,,1968,2,23
2576,403,MARTIN,,MUELLER,,2002,8,10
2577,2122,THOMAS,,SCHMIDT,,1960,8,31
2578,1710,ANDREAS,,SIMON,,1947,7,22
2579,2095,MANFRED,,LEHMANN,,1952,1,10
2580,4364,HORST,CHRISTIAN,BERGMANN,,2003,2,20
2581,4105,WILHELM,,FISCHER,,1994,8,18
2582,318,HEINZ,,SCHOLZ,,1938,12,28
2583,395,THOMAS,,JAEGER,,1943,6,9
2584,3570,WERNER,JUERGEN,SCHUMACHER,,1925,1,10
2585,2123,NORBERT,,HARTMANN,,1941,2,16
2586,1507,HANS,,BRAUN,,1970,6,3
2587,3622,HORST,,SCHNEIDER,,1982,5,3
2588,3608,KLAUSN,,SCHMIDT,,2003,12,10
2589,1847,JUERGEN,ALEXANDER,MUELLER,,1980,4,6
2590,4410,MICHAEL,,SCHROEDER,,1994,2,4
2591,2910,CARSTEN,,BECKER,,1963,6,17
2592,1753,GERHARD,,SCHULZE,,1964,6,14
2593,3349,WERNER,,ZIMMERMANN,,1955,11,23
2594,3406,DIRK,,RICHTER,,1980,11,26
2595,1527,MARKUS,,SIMON,,1951,7,4
2596,590,MATTHIAS,,MEYER,,1967,10,4
2597,3997,JUERGEN,,LORENZ,,1982,2,26
2598,1344,KLAUS,,KRAEMER,,1999,12,25
2599,3682,HANS,,KLEIN,,1994,5,1
2600,606,CHRISTIAN,,FRANK,,1970,11,18
2601,1485,ROLF,,LANGE,,1960,2,25
2602,3664,WERNER,,HOFFMANN,,1933,9,16
2603,2919,ANDYREAS,,MEIER,,1932,4,27
2604,64,UWE,,SCHMIDT,,1979,12,3
2605,517,CHRISTIAN,,PETERS,,1940,1,11
2606,1016,DIETER,,FISCHER,,1996,2,6
2607,3955,NORBERT,,KOERTIG,,2004,11,27
2608,3272,HELMUT,,SCHWWRZ,,2006,12,4
2609,2721,BERND,,KOERTIG,,1944,2,23
2610,2803,STEFAN,,KLEIN,,2003,5,6
2611,618,ANDREAS,,WOLFF,,1953,7,17
2612,2128,PETER,,BAUER,,1941,12,14
2613,813,WOLFGANG,,SCHAEFER,,1973,7,6
2614,1978,RAINER,,LANGEG,,1948,12,3
2615,4467,GERHARD,,KRAUS,,1966,7,13
2616,260,THOMAS,,SCHUSTER,,1936,5,18
2617,697,WOLFGANG,,WALTER,,1975,4,22
2618,4253,DIETER,,WERNER,,1934,2,11
2619,3709,DIETER,,WINKLER,,1953,9,14
2620,2780,JENS,,KUEHN,,1967,9,14
2621,3497,HANS,,VOGEL,,1997,7,15
2622,3584,HARAJLD,,FUCHS,,1954,11,20
2623,2318,HELMUT,,KAISER,,1983,1,14
2624,2228,NILS,,RICHTER,,1983,9,29
2625,1908,UWE,,ZIMMERMANN,,1976,10,13
2626,627,MICHAEL,,WERNER,,1935,7,5
2627,520,ANDREAS,,KOEHLER,,1977,11,4
2628,2867,UWE,,LAWGE,,1940,1,23
2629,1232,ERNST,,WERNER,,1964,9,23
2630,1991,WOLFGANG,,LUDWIG,,1927,4,29
2631,546,MARKUS,JOERG,NEUMANN,,1960,10,13
2632,2006,JENS,,ENGEL,,2006,8,8
2633,62,JUERGEN,,KRAUSE,,1962,7,1
2634,4498,WILHELM,,SOMMER,,1949,2,24
2635,736,WOLFGANG,,SCHMIDT,,1962,5,29
2636,683,WERNER,,SCHMITZ,,2008,9,16
2637,2603,HEINZ,,KAISER,,1943,1,19
2638,1332,WILHELM,,SCHUSTER,,2000,2,7
2639,1457,WILHELM,,MUELLER,,1930,12,18
2640,1645,CHRISTOPH,JUERGEN,WOLF,,1996,2,21
2641,1868,FRANK,,SOMMER,,1961,8,26
2642,4046,WALTER,,HERRMANN,,1993,12,17
2643,1140,VOLEKER,,LORENZ,,1976,1,27
2644,1767,PETER,,SCHMIDT,,1964,11,3
2645,1757,MANFRED,,BECKER,,1992,1,7
2646,3791,HERMANN,,WINKLER,,1942,7,8
2647,3412,ANDREAS,,SCHROEDER,,1978,10,31
2648,3172,WALTER,,KUEHN,,1962,4,15
2649,3097,ANDRE,,SCHNEIDER,,1938,10,11
2650,356,ANDREAS,,SCHMIRZ,,1988,12,6
2651,259,PETER,,ALBRECHT,,1968,6,1
2652,666,WERNER,,KRAUSE,,1985,10,21
2653,2969,DIETER,,SCHMIDT,,1951,7,27
2654,2806,FRANK,,HUBER,,1971,3,31
2655,1277,ROLF,,SCHUBERT,,2004,9,22
2656,2617,HORST,,SCHULZE,,1971,12,25
2657,1388,HORST,ANDREAS,KOCH,,1979,12,5
2658,437,JAN,,SAUER,,1939,9,22
2659,604,KAI,,GRAF,,1986,9,4
2660,2625,WOLFGANG,,WOLFF,,1967,2,24
2661,4278,DIETER,,WOLF,,1925,12,8
2662,2174,WILHELM,,KOERTIG,,1979,5,13
2663,50,HANS,,HOFFMANN,,1995,6,18
2664,1016,DIETER,,FISCHER,,1999,2,6
2665,1975,GERHARD,,GUENTHER,,1985,12,28
2666,967,FRANK,,FRIEDRICH,,1966,5,25
2667,665,JOHANNES,,ALBRECHT,,1959,8,13
2668,2188,KLAUS,,HAHN,,1993,12,5
2669,2670,RALF,,LUDWIG,,1965,5,15
2670,1867,DIETER,,FISCHER,,1950,12,16
2671,3310,GERHARD,HELMUT,KOERTIG,,1973,3,5
2672,2083,BERNHARD,,BECKER,,1925,1,10
2673,1734,RALF,,SCHMITT,,1966,6,13
2674,2124,KARL,,THOMAS,,1943,3,8
2675,3243,PETER,,WOLF,,1977,4,24
2676,1039,KLAUS,,KOEHLER,,1943,12,15
2677,2435,GUENTHER,,GRAF,,1964,1,10
2678,2497,THOMAS,STEFAN,KRAUSE,,1976,12,6
2679,3019,ANDREAS,,BECK,,2000,3,7
2680,1616,WOLFGANG,,ALBRECHT,,2007,12,19
2681,525,HORST,,HOFFMANN,,1929,7,27
2682,2730,DIETER,NILS,SEIDEL,,1964,2,20
2683,1387,ANDREAS,,FISCHER,SCHWARZ,1946,11,26
2684,2938,WERNER,,SOMMER,,1995,11,28
2685,2551,GUENTHER,,BAUER,,1967,9,9
2686,874,DIETER,SEBASTIAN,VOGT,,1949,5,8
2687,3929,KURT,,MEYER,,1936,1,6
2688,3752,CHRISTIAN,MARCEL,VOGEL,,1992,4,6
2689,2217,KARL,,OTTO,,1987,12,27
2690,3327,GUENTHER,,MEYER,,1977,3,14
2691,3654,MATTHIAS,,WERNER,,1960,10,19
2692,3867,PAUL,,WOLF,,1964,5,12
2693,4351,CARSTEN,,KOERTIG,,1945,12,20
2694,1031,THORSTEN,,BECKER,,1993,9,13
2695,3066,WOLFGANG,,SCHAEFER,,1978,12,19
2696,2977,WOLFGANG,,BECKER,,2004,10,2
2697,2861,GERD,,MAIER,,1957,3,22
2698,1011,MATTHIAS,,SCHULZE,,1963,3,26
2699,1388,HORST,ANDREAS,KOCH,,1979,12,25
2700,539,PETER,,KUHN,,1981,2,20
2701,1591,PETER,,BECKER,,1930,1,30
2702,1306,HELMUT,,SCHMITT,,1981,9,10
2703,3691,ANDREAS,RALF,KOEHLER,,1958,7,29
2704,4139,MICHAEL,,FISCHER,,2003,2,14
2705,1546,HARALD,,WEISS,,1929,6,1
2706,1186,STEFAN,,MEYER,,1973,2,2
2707,759,FRANK,,KUEHN,,2002,4,15
2708,4169,GUENTHER,CHRISTIAN,SCHMIDT,,1932,12,12
2709,273,THOMAS,,WEBER,,1984,10,16
2710,1304,AXEL,,WOLF,,1972,8,12
2711,4042,GUENTHER,WOLFGANG,HERRMANN,,1930,8,3
2712,3548,FRANK,CHRISTIAN,FRANK,,1951,7,34
2713,2399,ROLF,,SCHMITZ,,1939,2,14
2714,2416,HORST,,HOFMANN,,1979,2,25
2715,2059,THOMAS,,SCHREIBER,,1930,3,28
2716,1949,MICHAEL,,SCHOLZ,,1957,12,1
2717,614,HOLGER,,NEUMANN,,1988,10,26
2718,3780,JOACHIM,,KOERTIG,,1993,10,26
2719,3389,GUENTHER,,KOERTIG,,1962,7,30
2720,3183,WERNER,,SIMON,,1963,5,14
2721,482,VOLKER,,BECKER,,1953,12,27
2722,2746,STEFAN,,SCHMITT,,1988,9,7
2723,1717,WERNER,,SOMMER,,1987,11,12
2724,317,DANIEL,,MUELLER,,1954,6,21
2725,2895,OLAF,,BECKER,,1966,8,4
2726,3014,BERND,,MAIER,,1949,8,31
2727,1741,MANFRED,HANS,PETERS,,1987,5,25
2728,3331,SVEN,,ROTH,,1957,2,20
2729,2810,DIETER,,SCHNEIDER,,1963,4,3
2730,2040,UWE,,BAUER,,1971,9,30
2731,3421,CHRISTOPH,,LEHMANN,,1960,11,10
2732,698,GUENTHER,,BERGER,,1962,5,26
2733,3109,MATTHIAS,,KRUEGER,,1976,1,1
2734,3096,CHRISTIAN,,GRAF,,1980,12,31
2735,782,THOMAS,,SCHUBERT,,1987,6,21
2736,2472,MATTHIAS,,SCHMITZ,,1941,9,23
2737,4189,ALFRED,,SCHMIDT,,1939,8,30
2738,1322,BERND,,KOERTIG,,1982,11,15
2739,2092,STEFAN,,BERGMANN,,1950,11,5
2740,3510,GUENTHER,,JAETER,,1946,1,14
2741,4330,OTTO,,WOFLF,,1954,12,24
2742,1841,HELMUT,,NEUMANN,,1987,8,9
2743,2859,PETER,,PETERS,,1937,11,27
2744,719,MICHAEL,,WAGNER,MAIER,1999,2,23
2745,881,WOLFGANG,,WERNER,,1948,1,8
2746,3809,RALF,,POHL,,1983,6,16
2747,2410,CARSTEN,,OTTO,,1983,1,13
2748,3202,REINHARD,,MEYER,,1962,5,4
2749,1440,NORBERT,,HOFFMANN,,1980,6,25
2750,3271,MARTIN,,BUSCH,,1962,3,28
2751,2252,CHRISTIAN,,WEBER,,1969,5,14
2752,1180,HEINZ,,FRANK,,1978,10,20
2753,1162,MICHAEL,,WINKLER,,1930,11,19
2754,3332,PETER,,SCHMID,,1983,4,28
2755,3776,THOMAS,,WAGNER,,1960,9,26
2756,1169,GERHARD,,FUCHS,,1943,8,17
2757,1758,THORSTEN,,JUNG,,1975,6,4
2758,3770,WILHELM,,HARTMANN,,1979,6,5
2759,2714,UWE,,WERNER,,1965,4,24
2760,3837,KLAUS,,KRAUS,,1957,9,25
2761,597,THOMAS,,GROSS,,1970,6,22
2762,77,JENS,,WAGNER,,1986,8,14
2763,3061,KURT,,BOEHM,,1931,2,7
2764,1329,RALF,,MUELLER,,1972,6,9
2765,2893,CHRISTIAN,,BECKER,,1954,3,2
2766,3369,JUERGEN,,SCHMIDT,,1959,1,24
2767,4026,WALTER,,ENGEL,,1947,9,4
2768,2760,THORSTEN,,WINKLER,,1970,4,14
2769,1780,ROBERT,,HORN,,1957,6,7
2770,4369,CARSTEN,,JUNG,,1959,10,19
2771,1360,DIRK,,BRAUN,,1981,8,6
2772,584,FRANK,,MEYER,,2008,10,18
2773,27,CHRISTIAN,,LEHMANN,,1994,5,24
2774,2985,ANDREAS,,HARTMANN,,1984,1,5
2775,3375,STEFAN,,SAUER,,1957,11,29
2776,1426,CHRISTIAN,,HARTMANN,,1958,11,25
2777,2832,ROLF,,BECKER,,1928,1,3
2778,1174,WOLFGANG,MANFRED,SAUER,,1969,9,15
2779,1697,JUERGEN,,FRIEDRICH,,1951,6,26
2780,2243,MARTIN,,KUHN,,1936,1,14
2781,451,ANDRE,,MAIER,,1996,9,17
2782,1468,MICHAEL,,SCHMITZ,,1929,3,2
2783,3996,MAIK,,MAYER,,1971,6,28
2784,3042,DIRK,,SCHREIBER,,1997,3,15
2785,3355,PETER,,MUELLER,,1979,1,20
2786,4187,CHRISTOPH,,WEBER,,1942,1,7
2787,2762,INGO,KARL,SCHMIDT,,1982,3,13
2788,191,WOLFGANG,,MUELLER,,2002,12,28
2789,4433,UWE,,SCHMITT,,1954,7,18
2790,1263,ALEXANDER,,KRAUSE,,1941,6,9
2791,3683,GUENTHER,,MUELLER,,1956,4,3
2792,3513,JAN,WALTER,JAEGER,,1965,3,24
2793,650,GUENTHER,,BRAUN,,1930,2,2
2794,2100,CHRISTOPH,,KOEHLER,,1948,2,29
2795,913,WERNER,,BAUMANN,,1955,9,14
2796,2386,ANDREAS,,MUELLER,,1935,9,4
2797,4441,RAINER,,HUBER,,1967,6,18
2798,4353,UWE,,SCHMIDT,,1950,6,15
2799,4358,ROBERT,,HAAS,,1931,1,24
2800,3138,KLAUS,,FISCHER,,1963,3,13
2801,1532,PETER,,WINTER,,1930,7,14
2802,2872,JAN,,MUELLER,,1974,3,19
2803,184,STEFAN,,KODHLER,,1963,6,19
2804,4068,WALTER,,ENGEL,,2005,6,7
2805,3945,HELMUT,,BERGMANN,,1932,3,18
2806,3488,HERMANN,,LORENZ,,1951,10,17
2807,2956,VOLKER,,SEIDEL,,1989,8,22
2808,2272,HERMANN,,BECK,,1938,2,13
2809,2015,LARS,,BECKER,,1963,2,8
2810,1017,THOMAS,,HOFFMANN,,1982,10,1
2811,1057,HANS,,KLEIN,,1996,10,26
2812,3262,KURT,,SCHMIDT,,1969,6,25
2813,2412,DIETER,HERMANN,MUELLER,,1970,7,23
2814,426,JAN,,SCHROEDER,,1971,11,12
2815,2089,PETER,,WAGNER,,2002,4,21
2816,2846,THOMAS,,KRAUSE,,1938,4,4
2817,4482,GERHARD,,FRANK,,1990,7,10
2818,2064,THOMAS,,KAISER,,1680,5,13
2819,3829,MANFRED,,SIMON,,1995,10,9
2820,4439,GERHARD,,MUELLER,,1958,3,12
2821,3318,MARTIN,,SCHMIDT,,2004,2,16
2822,3813,WOLFGANG,,GUENTHER,,1959,7,9
2823,1281,WALTER,,ROTH,,1974,5,30
2824,2035,BERND,,WEBR,,1927,11,6
2825,287,JOACHIM,,HOFMANN,,2005,12,7
2826,4421,OLAF,,KOEHLER,,1959,1,10
2827,3487,RALF,,BAUEE,,1964,2,16
2828,889,THOMAS,,MUELLER,,1985,9,13
2829,4260,PHILIPP,,RICHTER,,1933,5,10
2830,2586,RALF,,MUELLER,,1966,2,9
2831,3495,ULRICH,,ROTH,,1969,3,21
2832,1942,KARL,,ALBRECHT,,1953,8,15
2833,4283,STEFAN,,MUELLER,,2008,12,29
2834,2241,MICHAEL,,FRIEDRICH,,1996,9,26
2835,1390,JUERGEN,,SCHNEIDER,,2000,4,22
2836,2630,FRANK,MARTIN,KOERTIG,,1942,4,30
2837,2691,WERNER,,HEINRICH,,1953,4,23
2838,4035,MANFRED,,WEBER,,1953,3,18
2839,3459,JUERGEN,,SCHMIDT,,1969,3,31
2840,947,THORSTEN,,SCHMIDT,,1940,7,28
2841,861,MANFRED,,SCHNEIDER,,1950,4,8
2842,2668,FRANK,,ZIMMERMANN,,1933,6,8
2843,3856,GUENTHER,,WEBER,,1960,12,4
2844,3257,KLAUS,,KLEIN,,1971,4,11
2845,2998,STEFAN,,ROTH,,1946,2,9
2846,3099,HANS,,RICHTER,,1986,4,14
2847,3920,STEFAN,,NEUMANN,,1995,1,7
2848,1560,WILHELM,,BERGMANN,,1935,8,11
2849,2839,WOLFGANG,,ZIMMERMANN,,2005,9,16
2850,2022,HARALD,,RICHTER,,1940,8,28
2851,3767,JUERGEN,,BERGMANN,,1960,6,26
2852,1694,HANS,,HOFFMANN,,1943,8,24
2853,1069,MICHAEL,,MUELLER,,1960,11,10
2854,264,ANDREAS,,MUELLER,,1996,7,19
2855,1661,PETER,,SCHULZE,,1937,9,24
2856,1022,JOERN,,LUDWIG,,1965,10,4
2857,3177,MARTIN,,FRIEDRICH,,1985,11,21
2858,286,ANDREAS,,MEIER,,1934,4,11
2859,4388,STEFAN,,MUELLER,,1941,6,9
2860,4214,BERND,,BECK,,1940,4,22
2861,977,ROLF,,SCHNID,,1954,1,24
2862,184,STEFAN,,KOEHLER,,1963,6,19
2863,1380,WERNER,,MUELLER,,1955,8,6
2864,3276,KURT,,KOEHLER,,1987,11,6
2865,3818,ANDREAS,,WALTER,,1935,4,12
2866,3048,MICHAEL,,MUELLER,,1952,5,13
2867,3308,STEFAN,,KRACUSE,WALTER,1954,2,20
2868,328,RALFC,,KUEHN,,2005,11,25
2869,4143,KLAUS,,MUELLER,,1971,10,3
2870,3982,ROLF,,ZIMMERMANN,,1930,2,26
2871,2999,HORST,,KOCH,,1977,9,9
2872,1825,WALTER,,KRUEGER,,1955,12,28
2873,4392,OTTO,,SCHREIBER,,1958,10,17
2874,1208,PETER,,SCHMIDT,,2008,6,10
2875,1301,PAUL,,SCHULZE,,1930,7,6
2876,3423,THOMAS,,SCHULTE,,1949,1,21
2877,1871,GERHARD,,KOCH,,1997,3,9
2878,302,WERNER,,LORENZ,,1956,4,8
2879,4455,JOERG,,KOERTIG,,1941,10,4
2880,2851,HEINRICH,,HAAS,,1965,1,15
2881,189,GUENTHER,,HOFFMANN,,1942,11,11
2882,3417,HERBERT,,KLEIN,,1981,3,26
2883,1729,JUERGEN,,KRUEGER,,1935,4,23
2884,3277,NILSK,,BECK,,2001,3,29
2885,2850,WERNER,,MEYER,,1993,12,24
2886,1801,STEFAN,,SCHULTE,,1979,1,8
2887,2845,PETER,,PETERS,,1940,8,19
2888,3072,JUERGEN,,WALTER,,1953,12,1
2889,1651,RUDOLF,,FISCHER,,1970,12,22
2890,417,CARSTEN,,GROSS,,1979,11,10
2891,1898,SVEN,,ZIMMERMANN,,1979,5,13
2892,748,HORST,,MUELLER,,1981,3,29
2893,1223,HELMUT,,DIETRICH,,1971,5,11
2894,2115,WERNER,,BECKER,,1991,3,27
2895,831,WILLI,,PETERS,,1963,7,9
2896,423,KARL,,FISCHER,,1955,10,22
2897,4221,FRANK,,BERGER,,1975,1,10
2898,2306,BERNXD,,KLEIN,,2006,11,12
2899,2111,PETER,,SCHMIDT,,1995,1,25
2900,2208,DIETER,,SCHROEDER,WOLF,1954,1,22
2901,2852,MANFRED,,SCHMIDT,,1935,7,15
2902,4052,RENE,,MUELLER,,1980,7,27
2903,2926,PAFUL,,PFEIFFER,,1956,10,20
2904,3657,CARSTEN,,SCHULZ,,1965,1,25
2905,936,WOLFGANG,,FISCHER,,1936,10,11
2906,3368,GUENTHER,,HOFFMANN,,1990,4,5
2907,2393,MICHAEL,,KOCH,,1930,4,8
2908,3932,ANDREAS,,WINTER,,1966,10,8
2909,410,GUENTHER,,MUELLER,,1935,9,17
2910,651,ALFRED,,SCHULZE,,1974,10,16
2911,1341,JUERGEN,,KRUEGER,,1961,3,28
2912,2359,DIRK,,SCHMID,,1970,8,23
2913,3259,JUERGEN,,KOEHLER,,1947,1,1
2914,1305,REINHARD,,MAIER,,1958,7,8
2915,3826,GERHARD,,SCHOLZ,,1936,5,5
2916,1172,WOLFGANG,,SCHULZE,,1961,4,23
2917,3025,RALF,,KELLER,,1947,1,12
2918,1490,HORST,GERHARD,KOCH,,1957,2,6
2919,1216,NORBERT,,KAISER,,1934,4,11
2920,4492,MICHAEL,,WOLF,,1977,8,17
2921,3397,ALFRED,,KOCH,,1992,11,9
2922,2991,MICHAEL,,SCHNEIDER,,1945,10,26
2923,2673,NORBERT,,PETERS,,2008,6,3
2924,2654,MICHAEL,,SAUER,,2006,12,24
2925,4053,MATTHIAS,,SCHMIDT,,1965,12,30
2926,1897,RAINER,,KLEIN,,1973,6,11
2927,624,JENS,,SCHNEIDER,,1928,7,27
2928,3450,WALTER,,BERGER,,1924,5,25
2929,3239,FRANZ,,SCHULZE,,1979,2,6
2930,125,WOLFZGANG,,WEISS,,1943,12,13
2931,583,FRIEDRICH,,STEIN,,1981,10,28
2932,3211,HARALD,,GRAF,,1950,7,9
2933,3928,THOMAS,,BAUER,,1961,11,13
2934,3127,RAINER,,BAUER,,1989,4,21
2935,1589,DIETLER,,BAUER,,1979,5,22
2936,2197,HARALD,STEFAN,OTTO,,1960,5,8
2937,1273,DIETER,PETER,WAGNER,,1940,5,3
2938,1652,ANDREAS,,KRUEGER,,1952,5,5
2939,1325,HERBERT,,VOGEL,,1949,3,26
2940,1776,FRANZ,,MUELLER,,1970,8,10
2941,4496,UWE,,BECKER,,1967,9,11
2942,1267,ANDREAS,,SCHAEFER,,1954,7,30
2943,4157,UWE,,MEYER,,2001,4,22
2944,2478,MARTIN,,HAHN,,1943,3,30
2945,2342,MANFRED,,KOERTIG,,1949,1,20
2946,4472,UWE,,SCHUMACHER,,1985,9,8
2947,1512,HEIKO,,BECK,,1953,12,30
2948,2499,WOLFGANG,,MAIER,,1978,9,20
2949,1980,AXEL,THORSTEN,FISCHER,,2002,7,8
2950,4213,MARTIN,PETER,SCHMIDT,,1974,8,18
2951,2298,HORST,,MUELLER,,1959,6,17
2952,2223,PAUL,,MAIER,,1958,10,8
2953,439,MARK,,KOCH,,1960,9,27
2954,2417,GERD,,DIETRICH,,1940,7,15
2955,3705,HEINRICH,,LUDWIG,,1972,5,30
2956,277,MATTHIAS,,MUELLER,,1967,12,11
2957,1824,WILLI,,FUCHS,,1947,10,21
2958,3861,BERND,,BAUER,,1985,11,11
2959,1570,HEIKO,,KAISER,,1972,11,27
2960,472,RAINER,,HOFFMSNN,,1978,12,10
2961,1061,HELMUT,,KLEIN,,1987,9,21
2962,106,JOERIG,,WEBER,,1976,8,30
2963,3720,HELMUT,,ZIMMERMANN,,1971,5,29
2964,2348,UWE,,LUDWKG,,1936,2,22
2965,2021,MICHAEL,,HOFMANN,,1964,4,12
2966,1641,CHRISTOPH,,GUENTHER,,1986,5,1
2967,2578,HEINRICH,,NEUMANN,,2001,8,13
2968,4422,WILLI,,ROTH,,1945,6,10
2969,2972,MARCEL,,KRUEGER,,1969,11,27
2970,2408,JUERGEN,,FISCHER,,1986,3,11
2971,3321,WERNER,,HERRMANN,,1956,10,13
2972,97,GERHARD,,KAISER,,1975,5,29
2973,2816,HORST,,MAIER,,1988,12,2
2974,2461,JAN,,WALTER,,2001,4,3
2975,4192,CHRISTIAN,,DIETRICH,,1959,3,29
2976,435,KLAUS,,LANG,,1967,11,15
2977,3000,HORST,,VOGEL,,1979,1,29
2978,914,KLAUS,,WINTER,,1981,11,24
2979,4339,FRANK,,PETERS,,1990,6,1
2980,2621,PETER,,FRANKE,,1967,10,2
2981,2172,GUENTHER,,SCHULZE,,1970,7,10
2982,797,HERMANNU,,KOHC,,1925,7,7
2983,3400,HOLGER,,KRAUS,,1984,8,27
2984,2971,ANDREAS,,HOFMANN,,1979,2,19
2985,2230,BERND,ANDREAS,SCHULZ,,2008,11,6
2986,2864,GERD,,WOLF,,1964,1,8
2987,2663,UWE,,SCHOLZ,,1970,10,11
2988,1184,GUENTHER,,ZIMMERMANN,,1961,8,14
2989,1821,PAUL,,MAYER,,1941,9,23
2990,849,DIETER,,SCHMITZ,,1949,1,25
2991,1430,GERHARD,,MEYER,,1947,10,24
2992,1370,GUENTHER,,MUELLER,,1973,4,24
2993,2377,ANDREAS,,SCHMIDT,,1993,8,10
2994,2588,ANDREAS,,ZIEGLER,,1965,4,12
2995,3115,CHRISTIAN,,WEBER,,1996,5,29
2996,3266,SVEN,,FISCHER,,1940,2,19
2997,2074,ANDREAS,,WINKLER,,1930,9,6
2998,2141,PETER,,HUBER,,1968,7,10
2999,2656,WALTER,,SOMMER,,1961,4,5
3000,2380,GEORG,KLAUS,KLEIN,,1966,5,9
3001,1955,WALTER,,KOCH,,1928,10,1
3002,1372,MANFRED,,FUCHS,,1956,7,18
